"date","opponent","game_id"
"11/10/17","Nicholls","400988884"
"11/13/17","Bethune-Cookman","400990588"
"11/15/17","Texas A&M-CC","400988898"
"11/18/17","Texas State","400990371"
"11/20/17","North Texas","400990596"
"11/22/17","Georgia Tech","400986084"
"11/25/17","Grambling","400990603"
"11/28/17","SMU","400987974"
"11/30/17","Texas A&M","400987209"
"12/2/17","Rice","400990610"
"12/6/17","Texas A&M-CC","400988960"
"12/9/17","UC Irvine","400990622"
"12/16/17","UT Arlington","400990408"
"12/22/17","Oklahoma State","400989231"
"12/30/17","Hampton","400990644"
"1/2/18","Our Lady of the Lake","400990647"
"1/6/18","UMKC","400990648"
"1/11/18","CSU Bakersfield","400990655"
"1/13/18","Grand Canyon","400990657"
"1/18/18","Utah Valley","400990660"
"1/20/18","Seattle","400990665"
"1/27/18","Chicago State","400990672"
"1/30/18","Wayland Baptist Univ","400990674"
"2/3/18","New Mexico State","400990678"
"2/8/18","Grand Canyon","400990682"
"2/10/18","CSU Bakersfield","400990687"
"2/15/18","Seattle","400990692"
"2/17/18","Utah Valley","400990694"
"2/22/18","UMKC","400990696"
"2/24/18","Chicago State","400990700"
"3/3/18","New Mexico State","400990705"
"3/8/18","Seattle","401020540"
"3/14/18","New Orleans","401025903"
