"date","opponent","game_id"
"11/10/17","American","400989194"
"11/14/17","UMKC","400989195"
"11/17/17","UC Irvine","400989196"
"11/20/17","Northern Arizona","400989197"
"11/23/17","Arizona State","400988227"
"11/24/17","George Washington","401002172"
"11/29/17","Oral Roberts","400989198"
"12/3/17","Vanderbilt","400987220"
"12/5/17","South Carolina Upstate","400989199"
"12/9/17","Tulsa","400988002"
"12/16/17","Southeast Missouri State","400989200"
"12/20/17","Washington State","400988282"
"12/29/17","Iowa State","400989158"
"1/1/18","West Virginia","400989201"
"1/6/18","Texas Tech","400989202"
"1/10/18","Oklahoma State","400989203"
"1/13/18","Kansas","400989183"
"1/16/18","Oklahoma","400989204"
"1/20/18","TCU","400989205"
"1/22/18","Baylor","400989140"
"1/27/18","Georgia","400987340"
"1/29/18","Kansas","400989186"
"2/3/18","West Virginia","400989206"
"2/7/18","Texas","400989207"
"2/10/18","Texas Tech","400989208"
"2/14/18","Oklahoma State","400989209"
"2/17/18","Iowa State","400989169"
"2/21/18","Texas","400989210"
"2/24/18","Oklahoma","400989211"
"2/27/18","TCU","400989212"
"3/3/18","Baylor","400989150"
"3/8/18","TCU","401020056"
"3/9/18","Kansas","401020060"
"3/16/18","Creighton","401025830"
"3/18/18","UMBC","401025860"
"3/22/18","Kentucky","401025877"
"3/24/18","Loyola Chi","401025884"
