"date","opponent","game_id"
"11/10/17","Indiana State","400986322"
"11/12/17","Howard","400986336"
"11/15/17","Seton Hall","400986353"
"11/19/17","South Florida","400986366"
"11/22/17","Arkansas State","400986379"
"11/24/17","Eastern Michigan","400986385"
"11/29/17","Duke","400986108"
"12/2/17","Michigan","400986396"
"12/4/17","Iowa","400986405"
"12/9/17","Louisville","400986133"
"12/16/17","Notre Dame","400986146"
"12/18/17","Fort Wayne","400986444"
"12/21/17","Tennessee Tech","400986451"
"12/29/17","Youngstown State","400986467"
"1/2/18","Wisconsin","400986481"
"1/6/18","Minnesota","400986493"
"1/9/18","Penn State","400986498"
"1/14/18","Northwestern","400986507"
"1/19/18","Michigan State","400986517"
"1/22/18","Maryland","400986524"
"1/24/18","Illinois","400986528"
"1/28/18","Purdue","400986535"
"1/30/18","Ohio State","400986538"
"2/3/18","Michigan State","400986545"
"2/5/18","Rutgers","400986550"
"2/9/18","Minnesota","400986557"
"2/14/18","Illinois","400986568"
"2/17/18","Iowa","400986572"
"2/20/18","Nebraska","400986580"
"2/23/18","Ohio State","400986586"
"3/1/18","Rutgers","401020035"
