"date","opponent","game_id"
"11/10/17","UNC Asheville","400990088"
"11/13/17","Nevada","400990089"
"11/19/17","Holy Cross","400990090"
"11/23/17","Seton Hall","400988495"
"11/24/17","Virginia","400999676"
"11/28/17","Brown","400990091"
"12/2/17","Providence","400988509"
"12/6/17","Alabama","400987228"
"12/16/17","Charleston","400990092"
"12/21/17","Iona","400990093"
"12/27/17","Florida Gulf Coast","400990094"
"12/30/17","George Mason","400989887"
"1/3/18","La Salle","400990074"
"1/6/18","George Washington","400989908"
"1/9/18","Saint Louis","400989958"
"1/13/18","St. Bonaventure","400989942"
"1/17/18","Massachusetts","400990095"
"1/20/18","Dayton","400989825"
"1/24/18","Fordham","400989870"
"1/27/18","Duquesne","400989850"
"1/30/18","Massachusetts","400990096"
"2/2/18","VCU","400989927"
"2/9/18","Davidson","400989793"
"2/13/18","Richmond","400989983"
"2/16/18","St. Bonaventure","400989947"
"2/20/18","La Salle","400990077"
"2/23/18","Dayton","400989833"
"2/27/18","Saint Joseph's","400989973"
"3/2/18","Davidson","400989799"
"3/9/18","VCU","401020078"
"3/10/18","Saint Joseph's","401020082"
"3/11/18","Davidson","401020084"
"3/15/18","Oklahoma","401025825"
"3/17/18","Duke","401025870"
