"date","opponent","game_id"
"11/12/17","George Mason","400986687"
"11/17/17","Omaha","400986067"
"11/21/17","Southern Illinois","400986080"
"11/24/17","St. Francis PA","400986089"
"11/28/17","Purdue","400986099"
"12/3/17","Seton Hall","400986118"
"12/6/17","Siena","400986128"
"12/9/17","Indiana","400986133"
"12/11/17","Bryant","400986137"
"12/16/17","Memphis","400986139"
"12/20/17","Albany","400986158"
"12/23/17","Grand Canyon","400986165"
"12/29/17","Kentucky","400986170"
"1/2/18","Pittsburgh","400986178"
"1/6/18","Clemson","400986184"
"1/10/18","Florida State","400986195"
"1/13/18","Virginia Tech","400986201"
"1/16/18","Notre Dame","400986207"
"1/21/18","Boston College","400986215"
"1/24/18","Miami","400986223"
"1/27/18","Wake Forest","400986229"
"1/31/18","Virginia","400986234"
"2/3/18","Florida State","400986608"
"2/5/18","Syracuse","400986244"
"2/8/18","Georgia Tech","400986250"
"2/11/18","Pittsburgh","400986256"
"2/17/18","North Carolina","400986267"
"2/21/18","Duke","400986275"
"2/24/18","Virginia Tech","400986277"
"3/1/18","Virginia","400986307"
"3/3/18","NC State","400986688"
"3/7/18","Florida State","401019988"
"3/8/18","Virginia","401019992"
"3/13/18","Northern Kentucky","401022790"
"3/18/18","Middle Tennessee","401022805"
"3/20/18","Mississippi State","401022812"
