"date","opponent","game_id"
"11/10/17","Fordham","400989858"
"11/14/17","Wright State","400990115"
"11/17/17","LIU Brooklyn","400990121"
"11/19/17","Hartford","400990128"
"11/22/17","Tulane","400987962"
"11/26/17","Austin Peay","400990134"
"11/29/17","Midway","400990341"
"12/2/17","Western Illinois","400989321"
"12/5/17","Missouri","400987222"
"12/9/17","Fort Wayne","400989337"
"12/17/17","Rio Grande","400990172"
"12/21/17","DePaul","400988541"
"12/30/17","Ohio State","400986476"
"1/2/18","Bowling Green","400990194"
"1/6/18","Western Michigan","400990203"
"1/9/18","Kent State","400990209"
"1/13/18","Buffalo","400990313"
"1/16/18","Bowling Green","400990220"
"1/20/18","Ball State","400990226"
"1/23/18","Central Michigan","400990229"
"1/27/18","Eastern Michigan","400990332"
"1/30/18","Akron","400990243"
"2/3/18","Northern Illinois","400990345"
"2/6/18","Western Michigan","400990254"
"2/9/18","Toledo","400990346"
"2/13/18","Eastern Michigan","400990333"
"2/17/18","Ohio","400990347"
"2/20/18","Buffalo","400990275"
"2/24/18","Akron","400990292"
"2/27/18","Kent State","400990338"
"3/2/18","Ohio","400990289"
"3/5/18","Ohio","401020534"
"3/8/18","Toledo","401020525"
"3/14/18","Campbell","401025902"
