"date","opponent","game_id"
"11/10/17","Wyoming","400988649"
"11/13/17","UAB","400988652"
"11/16/17","Hiwassee College","400988661"
"11/20/17","Alabama State","400988671"
"11/21/17","Jacksonville State","401001892"
"11/25/17","Tennessee Wesleyan","400988682"
"11/28/17","Akron","400988690"
"12/2/17","Tenn-Martin","400988696"
"12/5/17","Marshall","400988703"
"12/10/17","Charlotte","400988713"
"12/17/17","Tennessee Tech","400988723"
"12/21/17","Jacksonville State","400988730"
"12/23/17","Georgia State","400988735"
"12/30/17","Samford","400988741"
"1/4/18","Western Carolina","400988744"
"1/6/18","East Tennessee State","400988747"
"1/10/18","Furman","400988753"
"1/13/18","The Citadel","400988758"
"1/15/18","Mercer","400988763"
"1/20/18","Wofford","400988772"
"1/24/18","Samford","400988773"
"1/27/18","VMI","400988777"
"1/29/18","UNC Greensboro","400988782"
"2/1/18","Western Carolina","400988786"
"2/3/18","East Tennessee State","400988793"
"2/8/18","The Citadel","400988797"
"2/10/18","Mercer","400988799"
"2/15/18","Furman","400988808"
"2/17/18","Wofford","400988810"
"2/23/18","UNC Greensboro","400988822"
"2/25/18","VMI","400988825"
"3/2/18","Samford","401020590"
"3/3/18","East Tennessee State","401020593"
