"date","opponent","game_id"
"11/10/17","George Washington","400989900"
"11/12/17","Indiana","400986336"
"11/14/17","Gonzaga","400986878"
"11/18/17","Eastern Michigan","400990123"
"11/20/17","Arkansas State","400990373"
"11/22/17","South Florida","400987961"
"11/27/17","Liberty","400992344"
"11/30/17","Central Pennsylvania College","400992765"
"12/4/17","Pennsylvania","400991663"
"12/7/17","Georgetown","400988518"
"12/9/17","American","400991959"
"12/14/17","Washington Adventist","400992767"
"12/18/17","Jacksonville State","400990935"
"12/21/17","UTEP","400992572"
"12/22/17","UNC Wilmington","401005582"
"12/29/17","Hawai'i","400992486"
"1/3/18","Florida A&M","400992754"
"1/6/18","Bethune-Cookman","400992705"
"1/9/18","Hampton","400992769"
"1/13/18","South Carolina State","400992770"
"1/15/18","Savannah State","400992771"
"1/20/18","North Carolina Central","400992772"
"1/22/18","North Carolina A&T","400992773"
"1/27/18","Maryland-Eastern Shore","400992774"
"2/3/18","Florida A&M","400992759"
"2/5/18","Morgan State","400992775"
"2/8/18","Hampton","401011208"
"2/12/18","Maryland-Eastern Shore","400992776"
"2/17/18","North Carolina A&T","400992777"
"2/19/18","North Carolina Central","400992778"
"2/24/18","Delaware State","400992748"
"2/26/18","Norfolk State","400992779"
"3/1/18","Coppin State","400992734"
"3/6/18","Florida A&M","401020548"
