"date","opponent","game_id"
"11/10/17","UConn","400987927"
"11/16/17","Cornell","400991627"
"11/19/17","UMBC","400991581"
"11/22/17","Boston College","400986309"
"11/25/17","Columbia","400991612"
"11/29/17","Albany","400989992"
"12/2/17","Binghamton","400990019"
"12/6/17","Marist","400991092"
"12/9/17","Syracuse","400986689"
"12/12/17","NJIT","400991924"
"12/22/17","Pittsburgh-Bradford","400992022"
"12/29/17","Holy Cross","400992023"
"1/2/18","American","400991961"
"1/5/18","Lafayette","400992024"
"1/8/18","Navy","400992025"
"1/11/18","Boston University","400992000"
"1/15/18","Bucknell","400992012"
"1/17/18","Lehigh","400992026"
"1/20/18","Loyola MD","400992027"
"1/24/18","Army","400991986"
"1/27/18","American","400991969"
"1/31/18","Lafayette","400992028"
"2/4/18","Navy","400992029"
"2/7/18","Boston University","400992006"
"2/12/18","Bucknell","400992018"
"2/14/18","Lehigh","400992030"
"2/18/18","Loyola MD","400992056"
"2/21/18","Army","400991993"
"2/24/18","Holy Cross","400992032"
"3/1/18","Lafayette","401021571"
"3/4/18","Holy Cross","401022610"
"3/7/18","Bucknell","401022719"
"3/14/18","San Francisco","401025899"
