"date","opponent","game_id"
"11/10/17","Saint Louis","400989949"
"11/12/17","Puget Sound","400990587"
"11/15/17","Washington State","400988208"
"11/18/17","Detroit Mercy","400990594"
"11/19/17","Belmont","401001170"
"11/24/17","Washington","400988228"
"11/27/17","Idaho State","400990607"
"11/30/17","Kennesaw State","400990609"
"12/3/17","Eastern Washington","400990614"
"12/4/17","Pacific Lutheran","400990616"
"12/9/17","Saint Mary's","400990627"
"12/13/17","St. Martin's","400990630"
"12/16/17","Portland","400986979"
"12/19/17","California","400988279"
"12/23/17","Nicholls","400988994"
"12/28/17","Grambling","400990642"
"12/30/17","UC Riverside","400990643"
"1/6/18","Grand Canyon","400990649"
"1/11/18","Chicago State","400990654"
"1/13/18","UMKC","400990656"
"1/18/18","New Mexico State","400990663"
"1/20/18","UT Rio Grande Valley","400990665"
"1/26/18","CSU Bakersfield","400990670"
"2/3/18","Utah Valley","400990681"
"2/8/18","UMKC","400990684"
"2/10/18","Chicago State","400990686"
"2/15/18","UT Rio Grande Valley","400990692"
"2/17/18","New Mexico State","400990693"
"2/22/18","Grand Canyon","400990698"
"2/24/18","CSU Bakersfield","400990703"
"3/3/18","Utah Valley","400990707"
"3/8/18","UT Rio Grande Valley","401020540"
"3/9/18","New Mexico State","401020542"
"3/14/18","Central Arkansas","401025904"
