"date","opponent","game_id"
"11/10/17","Hartford","400990708"
"11/12/17","Rutgers","400986341"
"11/14/17","St. John's","400988422"
"11/17/17","East Carolina","400987952"
"11/21/17","Coppin State","400990722"
"11/24/17","Cleveland State","400990729"
"11/30/17","North Carolina A&T","400990744"
"12/2/17","Brown","400990748"
"12/6/17","DePaul","400988517"
"12/9/17","Northern Illinois","400990164"
"12/17/17","Boston College","400986148"
"12/20/17","Maine","400990773"
"12/23/17","UMass Lowell","400990778"
"12/29/17","St. Francis PA","400990781"
"12/31/17","Robert Morris","400990786"
"1/4/18","Fairleigh Dickinson","400990791"
"1/6/18","Mt. St. Mary's","400990796"
"1/11/18","St. Francis BKN","400990801"
"1/13/18","Bryant","400990805"
"1/18/18","Fairleigh Dickinson","400990811"
"1/20/18","LIU Brooklyn","400990816"
"1/25/18","Bryant","400990820"
"1/27/18","LIU Brooklyn","400990826"
"2/1/18","Wagner","400990831"
"2/3/18","Sacred Heart","400990836"
"2/8/18","Mt. St. Mary's","400990841"
"2/10/18","Sacred Heart","400990846"
"2/15/18","St. Francis PA","400990851"
"2/17/18","Robert Morris","400990856"
"2/22/18","Wagner","400990861"
"2/24/18","St. Francis BKN","400990866"
"2/28/18","Wagner","401020729"
