"date","opponent","game_id"
"11/10/17","Southern","400986321"
"11/12/17","Tenn-Martin","400986335"
"11/17/17","DePaul","400986360"
"11/19/17","Marshall","400986365"
"11/22/17","Augustana IL","400986378"
"11/24/17","North Carolina Central","400986384"
"11/28/17","Wake Forest","400986100"
"12/1/17","Northwestern","400986395"
"12/3/17","Maryland","400986402"
"12/6/17","Austin Peay","400986409"
"12/9/17","UNLV","400986421"
"12/13/17","Longwood","400986431"
"12/16/17","New Mexico State","400986435"
"12/23/17","Missouri","400986463"
"12/30/17","Grand Canyon","400986473"
"1/3/18","Minnesota","400986486"
"1/6/18","Michigan","400986492"
"1/11/18","Iowa","400986501"
"1/15/18","Nebraska","400986509"
"1/19/18","Wisconsin","400986516"
"1/22/18","Michigan State","400986523"
"1/24/18","Indiana","400986528"
"1/30/18","Rutgers","400986540"
"2/4/18","Ohio State","400986549"
"2/8/18","Wisconsin","400986556"
"2/11/18","Penn State","400986563"
"2/14/18","Indiana","400986568"
"2/18/18","Nebraska","400986574"
"2/20/18","Michigan State","400986579"
"2/22/18","Purdue","400986585"
"2/25/18","Rutgers","400986591"
"2/28/18","Iowa","401020030"
