"date","opponent","game_id"
"11/10/17","UMKC","400987931"
"11/13/17","Charleston","400987940"
"11/20/17","California","400987957"
"11/21/17","Marquette","401001766"
"11/22/17","Notre Dame","401000099"
"11/28/17","Savannah State","400987976"
"12/2/17","Baylor","400987984"
"12/5/17","South Dakota State","400987994"
"12/9/17","Oklahoma State","400988001"
"12/16/17","Oklahoma","400988013"
"12/19/17","Arkansas State","400988023"
"12/22/17","Florida Gulf Coast","400988034"
"12/30/17","UConn","400988040"
"1/4/18","Houston","400988049"
"1/7/18","South Florida","400988055"
"1/11/18","East Carolina","400988061"
"1/13/18","Tulsa","400988065"
"1/17/18","SMU","400988071"
"1/20/18","Houston","400988074"
"1/25/18","UCF","400988082"
"1/28/18","Tulsa","400988087"
"2/1/18","Temple","400988093"
"2/6/18","Memphis","400988101"
"2/10/18","UConn","400988107"
"2/15/18","Temple","400988114"
"2/18/18","Cincinnati","400988121"
"2/21/18","Tulane","400988124"
"2/24/18","SMU","400988129"
"3/1/18","UCF","400988136"
"3/4/18","Cincinnati","400988140"
"3/9/18","Temple","401019980"
"3/10/18","Houston","401019983"
"3/16/18","Marshall","401025822"
