"date","opponent","game_id"
"11/10/17","UC Santa Cruz","400991743"
"11/13/17","CS Northridge","400991744"
"11/17/17","Arkansas","400987178"
"11/21/17","Evansville","400989611"
"11/22/17","George Mason","401001950"
"11/26/17","Montana State","400991246"
"11/30/17","Weber State","400991249"
"12/2/17","Long Beach State","400991745"
"12/5/17","CSU Bakersfield","400990617"
"12/9/17","Cal Poly","400991746"
"12/13/17","Arkansas-Pine Bluff","400991747"
"12/16/17","Oregon","400988269"
"12/18/17","CS Monterey Bay","400991748"
"12/27/17","Nevada","400991767"
"12/30/17","Air Force","400991689"
"1/3/18","Utah State","400991750"
"1/6/18","Colorado State","400991731"
"1/9/18","Boise State","400991713"
"1/13/18","New Mexico","400991751"
"1/17/18","San Diego State","400991752"
"1/20/18","Air Force","400991694"
"1/23/18","UNLV","400991753"
"1/27/18","Utah State","400991754"
"1/31/18","Nevada","400991755"
"2/3/18","Wyoming","400991756"
"2/6/18","San Diego State","400991757"
"2/14/18","San Jose State","400991758"
"2/17/18","Colorado State","400991740"
"2/21/18","UNLV","400991759"
"2/24/18","Wyoming","400991760"
"2/26/18","Air Force","401016386"
"3/3/18","New Mexico","400991761"
"3/8/18","San Diego State","401020572"
