"date","opponent","game_id"
"11/11/17","Marist","400991058"
"11/14/17","Monmouth","400991061"
"11/17/17","Siena","400991066"
"11/19/17","Eastern University","400992048"
"11/22/17","USC","400988224"
"11/25/17","Pittsburgh","400986094"
"11/29/17","Princeton","400991671"
"12/2/17","Virginia","400986649"
"12/6/17","Yale","400991680"
"12/9/17","Mt. St. Mary's","400990757"
"12/21/17","St. Francis PA","400990774"
"12/29/17","Lafayette","400992042"
"1/2/18","Navy","400992049"
"1/5/18","Holy Cross","400992034"
"1/8/18","Boston University","400991999"
"1/11/18","Bucknell","400992011"
"1/14/18","American","400991965"
"1/17/18","Colgate","400992026"
"1/20/18","Army","400991985"
"1/24/18","Loyola MD","400992050"
"1/27/18","Navy","400992051"
"1/29/18","Holy Cross","400992038"
"2/3/18","Boston University","400992052"
"2/5/18","Bucknell","400992017"
"2/10/18","American","400991973"
"2/14/18","Colgate","400992030"
"2/17/18","Army","400991992"
"2/21/18","Loyola MD","400992053"
"2/24/18","Lafayette","400992047"
"3/1/18","Boston University","401021354"
