"date","opponent","game_id"
"11/10/17","Louisiana College","400992539"
"11/16/17","Boise State","400991707"
"11/17/17","South Carolina","400999668"
"11/19/17","Appalachian State","400999672"
"11/25/17","New Mexico State","400990604"
"11/27/17","Lamar","400988934"
"11/30/17","New Mexico State","400990608"
"12/2/17","New Mexico","400991780"
"12/9/17","Washington State","400988258"
"12/19/17","Incarnate Word","400988985"
"12/21/17","Howard","400992572"
"12/22/17","North Dakota State","401005583"
"12/28/17","North Texas","400992575"
"12/30/17","Rice","400992580"
"1/4/18","Southern Miss","400992589"
"1/6/18","Louisiana Tech","400992595"
"1/11/18","Florida Atlantic","400992599"
"1/13/18","Florida Intl","400992606"
"1/20/18","UT San Antonio","400992622"
"1/25/18","UAB","400992626"
"1/27/18","Middle Tennessee","400992634"
"2/1/18","Western Kentucky","400992637"
"2/3/18","Marshall","400992643"
"2/10/18","UT San Antonio","400992657"
"2/15/18","Charlotte","400992666"
"2/17/18","Old Dominion","400992673"
"2/22/18","Louisiana Tech","400992676"
"2/24/18","Southern Miss","400992681"
"3/1/18","Rice","400992687"
"3/3/18","North Texas","400992698"
"3/7/18","UT San Antonio","401020707"
