"date","opponent","game_id"
"11/10/17","Seton Hall","400988408"
"11/12/17","Penn State","400986343"
"11/15/17","FDU-Florham","400990712"
"11/18/17","Kean College","400990715"
"11/22/17","Holy Cross","400990725"
"11/26/17","Princeton","400990734"
"11/29/17","Saint Peter's","400990740"
"12/2/17","Iona","400990749"
"12/9/17","Rutgers","400986420"
"12/16/17","NJIT","400990766"
"12/21/17","Maryland","400986452"
"12/29/17","LIU Brooklyn","400990782"
"12/31/17","Sacred Heart","400990787"
"1/4/18","Central Connecticut","400990791"
"1/6/18","Wagner","400990797"
"1/11/18","LIU Brooklyn","400990802"
"1/13/18","Robert Morris","400990806"
"1/18/18","Central Connecticut","400990811"
"1/20/18","Mt. St. Mary's","400990817"
"1/25/18","St. Francis BKN","400990821"
"1/27/18","Bryant","400990825"
"2/1/18","St. Francis PA","400990832"
"2/3/18","Robert Morris","400990837"
"2/8/18","Sacred Heart","400990842"
"2/11/18","Wagner","400990849"
"2/15/18","Mt. St. Mary's","400990852"
"2/17/18","St. Francis BKN","400990857"
"2/22/18","St. Francis PA","400990862"
"2/24/18","Bryant","400990865"
"2/28/18","St. Francis PA","401020727"
"3/3/18","LIU Brooklyn","401020724"
