"date","opponent","game_id"
"11/10/17","Southern Illinois","400989551"
"11/14/17","Colorado State","400991726"
"11/18/17","Central Pennsylvania College","400992393"
"11/21/17","Mars Hill","400992394"
"11/24/17","Auburn","400987198"
"11/26/17","South Carolina State","400992395"
"11/29/17","Furman","400988694"
"12/2/17","Reinhardt","400992396"
"12/5/17","Georgia","400987223"
"12/16/17","Alabama State","400992397"
"12/19/17","VCU","400989922"
"12/30/17","High Point","400992330"
"1/3/18","Radford","400992383"
"1/6/18","Campbell","400992273"
"1/9/18","Liberty","400992348"
"1/12/18","Charleston Southern","400992297"
"1/15/18","Gardner-Webb","400992317"
"1/18/18","UNC Asheville","400992391"
"1/21/18","Presbyterian","400992376"
"1/24/18","Longwood","400992363"
"1/27/18","Campbell","400992280"
"2/1/18","Liberty","400992353"
"2/3/18","Radford","400992386"
"2/7/18","Presbyterian","400992378"
"2/10/18","High Point","400992338"
"2/15/18","Gardner-Webb","400992322"
"2/18/18","Longwood","400992366"
"2/22/18","UNC Asheville","400992392"
"2/24/18","Charleston Southern","400992308"
"3/1/18","Gardner-Webb","401020693"
"3/2/18","Radford","401020696"
