"date","opponent","game_id"
"11/10/17","Colgate","400987927"
"11/14/17","Stony Brook","400987941"
"11/19/17","Boston University","400987955"
"11/23/17","Oregon","400987964"
"11/24/17","Michigan State","400999748"
"11/26/17","Arkansas","401001026"
"11/29/17","Columbia","400987977"
"12/2/17","Monmouth","400987985"
"12/5/17","Syracuse","400986124"
"12/9/17","Coppin State","400988003"
"12/21/17","Arizona","400988033"
"12/23/17","Auburn","400987274"
"12/30/17","Wichita State","400988040"
"1/3/18","Tulsa","400988047"
"1/6/18","East Carolina","400988052"
"1/10/18","UCF","400988058"
"1/13/18","Tulane","400988062"
"1/16/18","Memphis","400988068"
"1/20/18","Villanova","400988073"
"1/25/18","SMU","400988081"
"1/28/18","Temple","400988088"
"1/31/18","UCF","400988092"
"2/3/18","Cincinnati","400988095"
"2/7/18","South Florida","400988102"
"2/10/18","Wichita State","400988107"
"2/15/18","Tulsa","400988115"
"2/18/18","East Carolina","400988119"
"2/22/18","Cincinnati","400988126"
"2/25/18","Memphis","400988132"
"2/28/18","Temple","400988134"
"3/4/18","Houston","400988144"
"3/8/18","SMU","401019975"
