"date","opponent","game_id"
"11/10/17","Pepperdine","400986952"
"11/13/17","Charlotte","400989227"
"11/16/17","Oral Roberts","400989228"
"11/20/17","Texas A&M","400987185"
"11/21/17","Pittsburgh","400999768"
"11/26/17","Houston Baptist","400988930"
"11/29/17","Austin Peay","400989229"
"12/3/17","Mississippi Valley State","400989230"
"12/9/17","Wichita State","400988001"
"12/16/17","Florida State","400986142"
"12/19/17","Tulsa","400988025"
"12/22/17","UT Rio Grande Valley","400989231"
"12/29/17","West Virginia","400989232"
"1/3/18","Oklahoma","400989218"
"1/6/18","Iowa State","400989160"
"1/10/18","Kansas State","400989203"
"1/13/18","Texas","400989233"
"1/15/18","Baylor","400989138"
"1/20/18","Oklahoma","400989222"
"1/23/18","Texas Tech","400989234"
"1/27/18","Arkansas","400987341"
"1/30/18","TCU","400989235"
"2/3/18","Kansas","400989187"
"2/6/18","Baylor","400989143"
"2/10/18","West Virginia","400989236"
"2/14/18","Kansas State","400989209"
"2/17/18","TCU","400989237"
"2/21/18","Texas Tech","400989238"
"2/24/18","Texas","400989239"
"2/27/18","Iowa State","400989172"
"3/3/18","Kansas","400989193"
"3/7/18","Oklahoma","401020054"
"3/8/18","Kansas","401020057"
"3/13/18","Florida Gulf Coast","401022728"
"3/19/18","Stanford","401022807"
"3/21/18","Western Kentucky","401022813"
