"date","opponent","game_id"
"11/10/17","Northwestern","400986326"
"11/14/17","Fairfield","400991062"
"11/17/17","Towson","400991500"
"11/21/17","Goucher","400992054"
"11/26/17","UMass Lowell","400991572"
"11/28/17","Dartmouth","400991642"
"12/2/17","Mt. St. Mary's","400990750"
"12/6/17","Florida State","400986130"
"12/9/17","Binghamton","400990021"
"12/21/17","Drexel","400991417"
"12/23/17","Memphis","400988035"
"12/29/17","Navy","400992055"
"1/2/18","Army","400991980"
"1/5/18","Boston University","400991998"
"1/8/18","Holy Cross","400992035"
"1/11/18","American","400991964"
"1/14/18","Lafayette","400992043"
"1/17/18","Bucknell","400992013"
"1/20/18","Colgate","400992027"
"1/24/18","Lehigh","400992050"
"1/27/18","Army","400991987"
"1/31/18","Boston University","400992005"
"2/3/18","Holy Cross","400992039"
"2/7/18","American","400991972"
"2/11/18","Lafayette","400992045"
"2/14/18","Bucknell","400992019"
"2/18/18","Colgate","400992056"
"2/21/18","Lehigh","400992053"
"2/24/18","Navy","400992057"
"2/27/18","Army","401021351"
"3/1/18","Bucknell","401021570"
