"date","opponent","game_id"
"11/10/17","Northeastern","400991487"
"11/13/17","Albany","400989986"
"11/19/17","UConn","400987955"
"11/22/17","Maine","400991529"
"11/26/17","Wheaton MA","400991995"
"11/29/17","New Hampshire","400991547"
"12/5/17","Miami","400986702"
"12/8/17","Bethune-Cookman","400991996"
"12/13/17","UMass Lowell","400991575"
"12/17/17","Elon","400991437"
"12/21/17","Harvard","400991655"
"12/29/17","Army","400991979"
"1/2/18","Bucknell","400991997"
"1/5/18","Loyola MD","400991998"
"1/8/18","Lehigh","400991999"
"1/11/18","Colgate","400992000"
"1/14/18","Holy Cross","400992001"
"1/17/18","American","400991966"
"1/20/18","Navy","400992002"
"1/24/18","Lafayette","400992003"
"1/28/18","Bucknell","400992004"
"1/31/18","Loyola MD","400992005"
"2/3/18","Lehigh","400992052"
"2/7/18","Colgate","400992006"
"2/10/18","Holy Cross","400992007"
"2/14/18","American","400991974"
"2/17/18","Navy","400992008"
"2/21/18","Lafayette","400992009"
"2/24/18","Army","400991994"
"3/1/18","Lehigh","401021354"
"3/4/18","Bucknell","401022611"
