"date","opponent","game_id"
"11/10/17","MIT","400991652"
"11/12/17","Massachusetts","400990099"
"11/16/17","Holy Cross","400991653"
"11/18/17","Manhattan","400991070"
"11/23/17","Saint Mary's","400991654"
"11/24/17","Saint Joseph's","400999679"
"11/26/17","CS Fullerton","400999684"
"11/30/17","Northeastern","400991490"
"12/2/17","Kentucky","400987214"
"12/6/17","Fordham","400989862"
"12/21/17","Boston University","400991655"
"12/23/17","George Washington","400989906"
"12/30/17","Minnesota","400986472"
"1/2/18","Vermont","400991592"
"1/6/18","Dartmouth","400991644"
"1/10/18","Wofford","400988754"
"1/20/18","Dartmouth","400991645"
"1/26/18","Yale","400991656"
"1/27/18","Brown","400991599"
"2/2/18","Columbia","400991619"
"2/3/18","Cornell","400991634"
"2/9/18","Princeton","400991657"
"2/10/18","Pennsylvania","400991658"
"2/16/18","Brown","400991604"
"2/17/18","Yale","400991659"
"2/23/18","Princeton","400991660"
"2/24/18","Pennsylvania","400991661"
"3/2/18","Cornell","400991639"
"3/3/18","Columbia","400991626"
"3/10/18","Cornell","401020933"
"3/11/18","Pennsylvania","401020935"
"3/14/18","Marquette","401022800"
