"date","opponent","game_id"
"11/10/17","LIU Brooklyn","400987933"
"11/13/17","SE Louisiana","400987938"
"11/17/17","Colorado State","400987950"
"11/19/17","Fordham","400987956"
"11/22/17","Miami OH","400987962"
"11/26/17","Georgia State","400987969"
"11/29/17","Alcorn State","400987979"
"12/3/17","North Carolina","400986117"
"12/6/17","Southern","400987996"
"12/10/17","Florida State","400986135"
"12/18/17","Nicholls","400988019"
"12/21/17","South Alabama","400988028"
"12/28/17","Temple","400988038"
"12/31/17","Tulsa","400988042"
"1/4/18","SMU","400988051"
"1/9/18","Memphis","400988057"
"1/13/18","UConn","400988062"
"1/17/18","Houston","400988072"
"1/20/18","SMU","400988077"
"1/25/18","South Florida","400988083"
"1/31/18","East Carolina","400988089"
"2/4/18","Temple","400988098"
"2/8/18","Tulsa","400988104"
"2/11/18","Houston","400988109"
"2/14/18","East Carolina","400988112"
"2/17/18","Memphis","400988118"
"2/21/18","Wichita State","400988124"
"2/24/18","South Florida","400988128"
"3/1/18","Cincinnati","400988139"
"3/4/18","UCF","400988145"
"3/8/18","Temple","401019974"
