"date","opponent","game_id"
"11/10/17","Georgia Southwestern","400992380"
"11/12/17","Ohio State","400986339"
"11/15/17","East Carolina","400987944"
"11/22/17","Elon","400991436"
"11/25/17","James Madison","400991467"
"11/28/17","Vanderbilt","400987204"
"12/2/17","VMI","400988697"
"12/6/17","Virginia Tech","400986129"
"12/9/17","Erskine","400992381"
"12/17/17","Nevada","400992214"
"12/19/17","San Francisco","400987056"
"12/22/17","North Carolina A&T","400992382"
"12/23/17","UC Davis","401005787"
"12/30/17","Presbyterian","400992374"
"1/3/18","Winthrop","400992383"
"1/6/18","UNC Asheville","400992384"
"1/9/18","Charleston Southern","400992296"
"1/12/18","Gardner-Webb","400992316"
"1/15/18","Liberty","400992350"
"1/18/18","Longwood","400992385"
"1/21/18","Campbell","400992278"
"1/24/18","High Point","400992335"
"1/27/18","Charleston Southern","400992301"
"2/1/18","Gardner-Webb","400992321"
"2/3/18","Winthrop","400992386"
"2/7/18","High Point","400992337"
"2/10/18","UNC Asheville","400992387"
"2/15/18","Campbell","400992285"
"2/18/18","Presbyterian","400992379"
"2/22/18","Liberty","400992357"
"2/24/18","Longwood","400992367"
"3/1/18","Longwood","401020692"
"3/2/18","Winthrop","401020696"
"3/4/18","Liberty","401020698"
"3/13/18","LIU Brooklyn","401025856"
"3/15/18","Villanova","401025816"
