"date","opponent","game_id"
"11/10/17","Tulsa","400987926"
"11/14/17","Coastal Carolina","400988896"
"11/16/17","Jarvis Christian","400988901"
"11/19/17","CSU Bakersfield","400988911"
"11/22/17","Southern-New Orleans","400988920"
"11/27/17","UTEP","400988934"
"12/2/17","Coastal Carolina","400988952"
"12/5/17","St. Thomas TX","400988956"
"12/9/17","Howard Payne","400988963"
"12/17/17","Southern Illinois","400988980"
"12/19/17","Duquesne","400988987"
"12/22/17","UC Davis","400988991"
"12/23/17","North Carolina A&T","401005786"
"12/28/17","Houston Baptist","400988998"
"12/30/17","Texas A&M-CC","400989004"
"1/3/18","New Orleans","400989011"
"1/6/18","Central Arkansas","400989016"
"1/10/18","SE Louisiana","400989022"
"1/17/18","Incarnate Word","400989035"
"1/20/18","Sam Houston State","400989038"
"1/24/18","Nicholls","400989046"
"1/27/18","McNeese","400989049"
"1/31/18","Abilene Christian","400989055"
"2/3/18","Stephen F. Austin","400989061"
"2/7/18","Northwestern State","400989064"
"2/10/18","Sam Houston State","400989073"
"2/14/18","Incarnate Word","400989079"
"2/17/18","Texas A&M-CC","400989085"
"2/21/18","Houston Baptist","400989092"
"2/24/18","Stephen F. Austin","400989098"
"3/3/18","McNeese","400989108"
"3/7/18","Central Arkansas","401020160"
"3/14/18","UT San Antonio","401025896"
