"date","opponent","game_id"
"11/10/17","Arkansas State","400989549"
"11/13/17","North Carolina Central","400989558"
"11/16/17","Southeast Missouri State","400989565"
"11/18/17","Binghamton","400989607"
"11/21/17","Fresno State","400989611"
"11/22/17","Louisiana Tech","401001951"
"11/29/17","New Mexico","400989629"
"12/2/17","Oakland City","400989636"
"12/5/17","Bowling Green","400989640"
"12/9/17","Canisius","400989649"
"12/16/17","Austin Peay","400989655"
"12/17/17","Midway","400989659"
"12/20/17","Duke","400986156"
"12/23/17","Illinois State","400989669"
"12/30/17","Loyola Chi","400989674"
"1/3/18","Southern Illinois","400989680"
"1/6/18","Bradley","400989686"
"1/10/18","Missouri State","400989691"
"1/13/18","Drake","400989694"
"1/17/18","Indiana State","400989700"
"1/20/18","Bradley","400989706"
"1/24/18","Valparaiso","400989712"
"1/27/18","Drake","400989714"
"1/31/18","Northern Iowa","400989723"
"2/3/18","Illinois State","400989724"
"2/7/18","Valparaiso","400989732"
"2/10/18","Missouri State","400989735"
"2/13/18","Northern Iowa","400989739"
"2/18/18","Loyola Chi","400989747"
"2/21/18","Indiana State","400989750"
"2/24/18","Southern Illinois","400989757"
"3/1/18","Northern Iowa","401020132"
