"date","opponent","game_id"
"11/10/17","North Carolina Central","400992175"
"11/13/17","Saint Joseph's","400989964"
"11/16/17","Delaware State","400992176"
"11/18/17","Fort Wayne","400989300"
"11/26/17","Kentucky","400987201"
"11/29/17","Troy","400990388"
"12/2/17","Loyola Chi","400989638"
"12/6/17","Wisc. Parkside","400992177"
"12/9/17","DePaul","400988521"
"12/15/17","Dartmouth","400991643"
"12/19/17","Illinois State","400989660"
"12/21/17","Northern Illinois","400990179"
"12/23/17","Trinity IL","400992178"
"12/28/17","Wright State","400992179"
"12/30/17","Northern Kentucky","400992180"
"1/4/18","IUPUI","400992143"
"1/10/18","Green Bay","400992128"
"1/12/18","Milwaukee","400992158"
"1/15/18","Oakland","400992170"
"1/18/18","Youngstown State","400992181"
"1/20/18","Cleveland State","400992092"
"1/27/18","IUPUI","400992146"
"1/29/18","Milwaukee","400992162"
"2/2/18","Oakland","400992173"
"2/4/18","Detroit Mercy","400992115"
"2/8/18","Youngstown State","400992182"
"2/10/18","Cleveland State","400992098"
"2/16/18","Green Bay","400992137"
"2/19/18","Detroit Mercy","400992118"
"2/23/18","Northern Kentucky","400992183"
"2/25/18","Wright State","400992184"
"3/4/18","Milwaukee","401020089"
"3/14/18","St. Francis PA","401025892"
"3/21/18","Austin Peay","401026677"
"3/28/18","Liberty","401027992"
"3/30/18","Northern Colorado","401028510"
