"date","opponent","game_id"
"11/10/17","USC","400988193"
"11/15/17","Saint Mary's","400992445"
"11/18/17","Bethesda","400992446"
"11/23/17","Georgia","400987194"
"11/24/17","Sacramento State","400999681"
"11/26/17","Harvard","400999684"
"12/2/17","Cal Lutheran","400992447"
"12/6/17","Portland","400986977"
"12/9/17","Utah Valley","400990625"
"12/16/17","California","400988268"
"12/22/17","Loyola Marymount","400986912"
"12/30/17","Utah Valley","400990645"
"1/3/18","UC Riverside","400992448"
"1/6/18","Cal Poly","400992430"
"1/11/18","UC Irvine","400992449"
"1/13/18","UC Davis","400992450"
"1/17/18","UC Santa Barbara","400992451"
"1/20/18","Long Beach State","400992452"
"1/25/18","UC Santa Barbara","400992453"
"1/28/18","Hawai'i","400992454"
"2/3/18","UC Irvine","400992455"
"2/8/18","Cal Poly","400992438"
"2/10/18","UC Davis","400992456"
"2/17/18","CS Northridge","400992457"
"2/21/18","UC Riverside","400992458"
"2/24/18","Long Beach State","400992459"
"2/28/18","CS Northridge","400992460"
"3/3/18","Hawai'i","400992461"
"3/8/18","Long Beach State","401020743"
"3/9/18","UC Davis","401020746"
"3/10/18","UC Irvine","401020748"
"3/16/18","Purdue","401025828"
