"date","opponent","game_id"
"11/10/17","Idaho","400991762"
"11/13/17","Rhode Island","400990089"
"11/15/17","Santa Clara","400987064"
"11/18/17","Pacific","400986929"
"11/21/17","Davidson","400989778"
"11/25/17","Hawai'i","400991763"
"11/29/17","Illinois State","400989630"
"12/2/17","UC Irvine","400991764"
"12/5/17","Texas Tech","400989269"
"12/9/17","TCU","400991765"
"12/17/17","Radford","400992214"
"12/19/17","UC Davis","400991766"
"12/22/17","Southern Illinois","400989667"
"12/23/17","San Francisco","400987058"
"12/27/17","Fresno State","400991767"
"12/30/17","New Mexico","400991768"
"1/3/18","Wyoming","400991769"
"1/6/18","Air Force","400991690"
"1/13/18","Utah State","400991770"
"1/17/18","San Jose State","400991771"
"1/20/18","Boise State","400991716"
"1/24/18","Wyoming","400991772"
"1/31/18","Fresno State","400991755"
"2/3/18","Colorado State","400991738"
"2/7/18","UNLV","400991773"
"2/10/18","San Diego State","400991774"
"2/14/18","Boise State","400991721"
"2/17/18","Utah State","400991775"
"2/21/18","San Jose State","400991776"
"2/25/18","Colorado State","400991741"
"2/28/18","UNLV","400991777"
"3/3/18","San Diego State","400991778"
"3/8/18","UNLV","401020571"
"3/9/18","San Diego State","401020575"
"3/16/18","Texas","401025817"
"3/18/18","Cincinnati","401025861"
"3/22/18","Loyola Chi","401025876"
