"date","opponent","game_id"
"11/10/17","Utah Valley","400987153"
"11/12/17","Vermont","400987159"
"11/14/17","Kansas","400987167"
"11/17/17","East Tennessee State","400987177"
"11/20/17","Troy","400987189"
"11/22/17","Fort Wayne","400987192"
"11/26/17","UIC","400987201"
"12/2/17","Harvard","400987214"
"12/9/17","Monmouth","400987236"
"12/16/17","Virginia Tech","400986141"
"12/23/17","UCLA","400987273"
"12/29/17","Louisville","400986170"
"12/31/17","Georgia","400987284"
"1/3/18","LSU","400987290"
"1/6/18","Tennessee","400987295"
"1/9/18","Texas A&M","400987301"
"1/13/18","Vanderbilt","400987309"
"1/16/18","South Carolina","400987315"
"1/20/18","Florida","400987324"
"1/23/18","Mississippi State","400987328"
"1/27/18","West Virginia","400987339"
"1/30/18","Vanderbilt","400987347"
"2/3/18","Missouri","400987354"
"2/6/18","Tennessee","400987360"
"2/10/18","Texas A&M","400987371"
"2/14/18","Auburn","400987379"
"2/17/18","Alabama","400987386"
"2/20/18","Arkansas","400987390"
"2/24/18","Missouri","400987397"
"2/28/18","Ole Miss","400987407"
"3/3/18","Florida","400987410"
"3/9/18","Georgia","401020007"
"3/10/18","Alabama","401020010"
"3/11/18","Tennessee","401020012"
"3/15/18","Davidson","401025814"
"3/17/18","Buffalo","401025858"
"3/22/18","Kansas State","401025877"
