"date","opponent","game_id"
"11/10/17","Summit","400992342"
"11/14/17","Wake Forest","400986056"
"11/17/17","Mercer","400988662"
"11/18/17","Houston","401001040"
"11/19/17","Quinnipiac","401001161"
"11/25/17","Toccoa Falls","400992343"
"11/27/17","Howard","400992344"
"12/2/17","UNC Greensboro","400988698"
"12/4/17","Georgia State","400990555"
"12/8/17","Maryland-Eastern Shore","400992345"
"12/16/17","Kentucky Christian","400992346"
"12/21/17","Fort Wayne","400989356"
"12/22/17","Alabama State","401005578"
"12/30/17","Gardner-Webb","400992313"
"1/2/18","Charleston Southern","400992294"
"1/6/18","Presbyterian","400992347"
"1/9/18","Winthrop","400992348"
"1/12/18","Longwood","400992349"
"1/15/18","Radford","400992350"
"1/18/18","High Point","400992333"
"1/21/18","UNC Asheville","400992351"
"1/23/18","Campbell","400992279"
"1/27/18","Presbyterian","400992352"
"2/1/18","Winthrop","400992353"
"2/3/18","Longwood","400992354"
"2/7/18","Charleston Southern","400992304"
"2/10/18","Gardner-Webb","400992355"
"2/15/18","UNC Asheville","400992356"
"2/18/18","Campbell","400992286"
"2/22/18","Radford","400992357"
"2/24/18","High Point","400992341"
"3/1/18","Campbell","401020695"
"3/2/18","UNC Asheville","401020697"
"3/4/18","Radford","401020698"
"3/12/18","North Carolina A&T","401025890"
"3/24/18","Central Michigan","401026679"
"3/28/18","UIC","401027992"
