"date","opponent","game_id"
"11/10/17","Providence","400988412"
"11/14/17","Arlington Baptist","400988895"
"11/18/17","Belmont","400988909"
"11/19/17","Detroit Mercy","401001169"
"11/21/17","Virginia Tech","400986079"
"11/26/17","Oklahoma State","400988930"
"11/28/17","Dallas Christian","400988937"
"12/2/17","Texas State","400988950"
"12/6/17","Saint Peter's","400988957"
"12/9/17","UT San Antonio","400988965"
"12/15/17","Barclay College","400988971"
"12/18/17","Michigan State","400986445"
"12/20/17","Vanderbilt","400987263"
"12/28/17","Lamar","400988998"
"12/30/17","New Orleans","400989002"
"1/6/18","Nicholls","400989017"
"1/10/18","Abilene Christian","400989018"
"1/13/18","Sam Houston State","400989028"
"1/17/18","SE Louisiana","400989034"
"1/20/18","McNeese","400989040"
"1/24/18","Incarnate Word","400989045"
"1/27/18","Texas A&M-CC","400989051"
"1/31/18","Stephen F. Austin","400989056"
"2/7/18","Central Arkansas","400989067"
"2/10/18","Nicholls","400989075"
"2/14/18","Northwestern State","400989080"
"2/17/18","Sam Houston State","400989087"
"2/21/18","Lamar","400989092"
"2/24/18","McNeese","400989096"
"2/28/18","Incarnate Word","400989103"
"3/3/18","Texas A&M-CC","400989110"
