"date","opponent","game_id"
"11/11/17","UC Santa Barbara","400989287"
"11/13/17","USC","400988204"
"11/17/17","Missouri State","400989298"
"11/22/17","Florida A&M","400989305"
"11/25/17","Stetson","400989311"
"11/28/17","Stephen F. Austin","400988939"
"11/30/17","Mississippi State","400987212"
"12/4/17","Missouri State","400989326"
"12/9/17","North Dakota","400989335"
"12/12/17","Valley City State","400989342"
"12/18/17","Arizona","400988274"
"12/21/17","UNC Wilmington","400989355"
"12/22/17","UTEP","401005583"
"12/30/17","Jamestown","400989362"
"1/3/18","South Dakota State","400989370"
"1/6/18","South Dakota","400989372"
"1/11/18","Denver","400989378"
"1/13/18","Oral Roberts","400989381"
"1/16/18","North Dakota","400989384"
"1/20/18","Fort Wayne","400989388"
"1/25/18","Omaha","400989394"
"1/27/18","Western Illinois","400989396"
"2/1/18","South Dakota State","400989403"
"2/3/18","South Dakota","400989405"
"2/8/18","Oral Roberts","400989409"
"2/10/18","Denver","400989411"
"2/13/18","Mayville State","400989414"
"2/17/18","Fort Wayne","400989419"
"2/22/18","Western Illinois","400989424"
"2/24/18","Omaha","400989426"
"3/4/18","Fort Wayne","401020623"
"3/5/18","South Dakota State","401020625"
