"date","opponent","game_id"
"11/11/17","Loyola Marymount","400986903"
"11/18/17","BYU","400986848"
"11/21/17","Alabama","400987190"
"11/24/17","Western Carolina","400988681"
"11/25/17","Niagara","401002381"
"11/27/17","Texas Dallas","400990382"
"11/29/17","Rice","400990386"
"12/2/17","North Texas","400990389"
"12/7/17","Northern Iowa","400989643"
"12/9/17","Florida Gulf Coast","400990398"
"12/16/17","UT Rio Grande Valley","400990408"
"12/18/17","Creighton","400988532"
"12/21/17","Cal Poly","400990418"
"12/29/17","Coastal Carolina","400990423"
"12/31/17","Appalachian State","400990429"
"1/4/18","Troy","400990438"
"1/6/18","South Alabama","400990442"
"1/11/18","Little Rock","400990448"
"1/13/18","Arkansas State","400990454"
"1/18/18","Louisiana","400990457"
"1/20/18","UL Monroe","400990461"
"1/25/18","Georgia State","400990559"
"1/27/18","Georgia Southern","400990474"
"2/1/18","Appalachian State","400990476"
"2/3/18","Coastal Carolina","400990480"
"2/10/18","Texas State","400990491"
"2/15/18","UL Monroe","400990495"
"2/17/18","Louisiana","400990501"
"2/22/18","Georgia Southern","400990504"
"2/24/18","Georgia State","400990509"
"3/2/18","Texas State","400990518"
"3/9/18","Appalachian State","401020122"
"3/10/18","Louisiana","401020129"
"3/11/18","Georgia State","401020131"
