"date","opponent","game_id"
"11/10/17","UMass Lowell","400990098"
"11/12/17","Harvard","400990099"
"11/19/17","Niagara","400990100"
"11/21/17","Western Carolina","400988672"
"11/24/17","Minnesota","400986387"
"11/25/17","BYU","400986851"
"11/29/17","Quinnipiac","400990102"
"12/2/17","South Carolina","400987213"
"12/6/17","Holy Cross","400990103"
"12/9/17","Providence","400988522"
"12/16/17","Georgia","400987249"
"12/20/17","Georgia State","400990104"
"12/22/17","Maine","400990105"
"12/30/17","St. Bonaventure","400989940"
"1/3/18","George Mason","400989888"
"1/6/18","Dayton","400989821"
"1/10/18","La Salle","400990075"
"1/14/18","Saint Joseph's","400989968"
"1/17/18","Rhode Island","400990095"
"1/20/18","Saint Louis","400989959"
"1/24/18","La Salle","400990076"
"1/27/18","Fordham","400989871"
"1/30/18","Rhode Island","400990096"
"2/3/18","Dayton","400989827"
"2/10/18","Saint Joseph's","400989971"
"2/14/18","George Washington","400989913"
"2/17/18","Davidson","400989795"
"2/21/18","VCU","400989929"
"2/24/18","George Mason","400989897"
"2/28/18","Richmond","400989984"
"3/3/18","Duquesne","400989857"
"3/7/18","La Salle","401020072"
"3/8/18","George Mason","401020075"
