"date","opponent","game_id"
"11/10/17","Ole Miss","400987151"
"11/14/17","Louisiana College","400990364"
"11/17/17","Savannah State","400990368"
"11/20/17","Iowa","400986372"
"11/21/17","Wyoming","401001763"
"11/22/17","Richmond","401001946"
"11/28/17","McNeese","400988940"
"12/1/17","Nicholls","400988946"
"12/6/17","Loyola New Orleans","400990395"
"12/12/17","Louisiana Tech","400990404"
"12/16/17","New Orleans","400988976"
"12/19/17","SE Louisiana","400988986"
"12/22/17","Clemson","400986317"
"12/29/17","Little Rock","400990424"
"12/31/17","Arkansas State","400990432"
"1/4/18","Appalachian State","400990437"
"1/6/18","Coastal Carolina","400990444"
"1/13/18","UL Monroe","400990455"
"1/18/18","UT Arlington","400990457"
"1/20/18","Texas State","400990462"
"1/25/18","South Alabama","400990469"
"1/27/18","Troy","400990470"
"2/3/18","UL Monroe","400990479"
"2/8/18","Georgia State","400990561"
"2/10/18","Georgia Southern","400990490"
"2/15/18","Texas State","400990496"
"2/17/18","UT Arlington","400990501"
"2/22/18","Troy","400990508"
"2/24/18","South Alabama","400990513"
"3/1/18","Arkansas State","400990516"
"3/3/18","Little Rock","400990521"
"3/9/18","Texas State","401020121"
"3/10/18","UT Arlington","401020129"
"3/14/18","LSU","401022798"
