"date","opponent","game_id"
"11/11/17","La Salle","400990068"
"11/13/17","Northwestern","400986346"
"11/18/17","Sacred Heart","400990717"
"11/19/17","South Alabama","401000128"
"11/26/17","Lafayette","400991082"
"11/29/17","Fairleigh Dickinson","400990740"
"12/2/17","Elon","400991088"
"12/6/17","Houston Baptist","400988957"
"12/12/17","Seton Hall","400988526"
"12/17/17","LIU Brooklyn","400990770"
"12/23/17","St. Francis BKN","400990779"
"12/28/17","Fairfield","400991114"
"12/31/17","Monmouth","400991120"
"1/5/18","Iona","400991128"
"1/7/18","Quinnipiac","400991133"
"1/12/18","Canisius","400991139"
"1/14/18","Niagara","400991143"
"1/18/18","Rider","400991148"
"1/21/18","Manhattan","400991153"
"1/26/18","Rider","400991160"
"1/29/18","Siena","400991167"
"2/2/18","Niagara","400991170"
"2/4/18","Canisius","400991176"
"2/8/18","Marist","400991181"
"2/10/18","Iona","400991187"
"2/13/18","Monmouth","400991191"
"2/17/18","Marist","400991198"
"2/23/18","Quinnipiac","400991207"
"2/25/18","Siena","400991210"
"3/1/18","Monmouth","401020175"
"3/2/18","Rider","401020178"
"3/4/18","Iona","401020182"
