"date","opponent","game_id"
"11/10/17","UAB","400991874"
"11/12/17","Georgetown","400988416"
"11/18/17","North Carolina A&T","400991875"
"11/20/17","Webber Int.","400991876"
"11/24/17","Fairfield","400991075"
"11/25/17","Wright State","400991877"
"11/26/17","Gardner-Webb","400991878"
"11/30/17","Bethune-Cookman","400991879"
"12/2/17","Eastern Kentucky","400990920"
"12/5/17","Milwaukee","400991880"
"12/9/17","Florida National","400991881"
"12/16/17","South Carolina State","400991882"
"12/20/17","Northern Arizona","400991263"
"12/22/17","NC State","400986161"
"12/28/17","Middle Georgia St","400991883"
"12/30/17","Michigan","400986474"
"1/2/18","Trinity Baptist","400991884"
"1/6/18","North Florida","400991885"
"1/11/18","Kennesaw State","400991886"
"1/13/18","Lipscomb","400991887"
"1/18/18","South Carolina Upstate","400991888"
"1/20/18","NJIT","400991889"
"1/24/18","Stetson","400991890"
"1/27/18","Florida Gulf Coast","400991866"
"1/29/18","Stetson","400991891"
"2/3/18","Florida Gulf Coast","400991868"
"2/8/18","Lipscomb","400991892"
"2/10/18","Kennesaw State","400991893"
"2/15/18","NJIT","400991894"
"2/17/18","South Carolina Upstate","400991895"
"2/22/18","North Florida","400991896"
"2/26/18","Kennesaw State","401020702"
"3/1/18","Lipscomb","401020704"
