"date","opponent","game_id"
"11/10/17","Grand Canyon","400990564"
"11/11/17","UNLV","400991810"
"11/16/17","Miami","400986700"
"11/18/17","Mississippi State","400987181"
"11/20/17","Albany State GA","400992752"
"11/22/17","North Dakota State","400989305"
"11/24/17","Green Bay","400992122"
"11/26/17","Stephen F. Austin","400988931"
"11/29/17","Texas","400989258"
"12/2/17","Murray State","400990917"
"12/9/17","Mercer","400988711"
"12/11/17","North Florida","400991934"
"12/14/17","Southern","400992753"
"12/17/17","Georgia Tech","400986629"
"12/21/17","Fordham","400989864"
"12/29/17","Ball State","400990189"
"1/3/18","Howard","400992754"
"1/6/18","Morgan State","400992755"
"1/8/18","Coppin State","400992723"
"1/13/18","Bethune-Cookman","400992707"
"1/15/18","Delaware State","400992741"
"1/27/18","Hampton","400992756"
"1/29/18","Norfolk State","400992757"
"1/31/18","Savannah State","400992758"
"2/3/18","Howard","400992759"
"2/5/18","Maryland-Eastern Shore","400992760"
"2/10/18","North Carolina Central","400992761"
"2/12/18","Morgan State","400992762"
"2/17/18","Delaware State","400992747"
"2/24/18","North Carolina A&T","400992763"
"2/26/18","South Carolina State","400992764"
"3/1/18","Bethune-Cookman","400992719"
"3/6/18","Howard","401020548"
"3/7/18","Hampton","401020551"
