"date","opponent","game_id"
"11/10/17","CS Fullerton","400988193"
"11/13/17","North Dakota State","400988204"
"11/19/17","Vanderbilt","400987184"
"11/22/17","Lehigh","400988224"
"11/26/17","Texas A&M","400987199"
"12/2/17","SMU","400987989"
"12/8/17","Oklahoma","400988256"
"12/14/17","Santa Clara","400987090"
"12/17/17","UC Santa Barbara","400988273"
"12/19/17","Princeton","400988278"
"12/22/17","Akron","400988407"
"12/23/17","Middle Tennessee","400999694"
"12/25/17","New Mexico State","400999700"
"12/29/17","Washington","400988289"
"12/31/17","Washington State","400988296"
"1/4/18","California","400988301"
"1/7/18","Stanford","400988307"
"1/10/18","Colorado","400988308"
"1/14/18","Utah","400988319"
"1/18/18","Oregon","400988323"
"1/20/18","Oregon State","400988328"
"1/24/18","Stanford","400988332"
"1/28/18","California","400988340"
"2/3/18","UCLA","400988347"
"2/8/18","Arizona State","400988357"
"2/10/18","Arizona","400988361"
"2/15/18","Oregon","400988365"
"2/17/18","Oregon State","400988372"
"2/21/18","Colorado","400988374"
"2/24/18","Utah","400988380"
"3/3/18","UCLA","400988395"
"3/8/18","Oregon State","401020049"
"3/9/18","Oregon","401020052"
"3/10/18","Arizona","401020053"
"3/13/18","UNC Asheville","401022729"
"3/19/18","Western Kentucky","401022810"
