"date","opponent","game_id"
"11/10/17","Chattanooga","400988649"
"11/13/17","Oregon State","400988203"
"11/20/17","South Dakota State","400989301"
"11/21/17","Louisiana","401001763"
"11/22/17","Cincinnati","401001947"
"11/26/17","New Mexico Highlands","400991824"
"11/29/17","Denver","400989318"
"12/2/17","Drake","400989635"
"12/6/17","South Carolina","400987225"
"12/9/17","Pacific","400986937"
"12/12/17","Eastern Washington","400991258"
"12/16/17","Texas Southern","400991825"
"12/19/17","Northern Colorado","400991262"
"12/27/17","San Diego State","400991794"
"1/3/18","Nevada","400991769"
"1/6/18","Boise State","400991712"
"1/10/18","New Mexico","400991784"
"1/13/18","Colorado State","400991733"
"1/20/18","Utah State","400991822"
"1/24/18","Nevada","400991772"
"1/27/18","San Jose State","400991806"
"1/31/18","Colorado State","400991737"
"2/3/18","Fresno State","400991756"
"2/7/18","Utah State","400991823"
"2/10/18","UNLV","400991815"
"2/14/18","San Diego State","400991798"
"2/17/18","San Jose State","400991808"
"2/20/18","New Mexico","400991790"
"2/24/18","Fresno State","400991760"
"2/28/18","Air Force","400991704"
"3/3/18","Boise State","400991724"
"3/7/18","San Jose State","401020570"
"3/8/18","New Mexico","401020574"
