"date","opponent","game_id"
"11/10/17","Memphis","400987157"
"11/14/17","Lipscomb","400987169"
"11/17/17","Alabama A&M","400987179"
"11/21/17","UT Arlington","400987190"
"11/24/17","BYU","400986850"
"11/25/17","Minnesota","400986392"
"11/29/17","Louisiana Tech","400987208"
"12/3/17","UCF","400987219"
"12/6/17","Rhode Island","400987228"
"12/9/17","Arizona","400987239"
"12/19/17","Mercer","400987259"
"12/22/17","Texas","400987270"
"12/30/17","Texas A&M","400987282"
"1/2/18","Vanderbilt","400987288"
"1/6/18","Georgia","400987297"
"1/9/18","South Carolina","400987300"
"1/13/18","LSU","400987312"
"1/17/18","Auburn","400987319"
"1/20/18","Mississippi State","400987325"
"1/23/18","Ole Miss","400987330"
"1/27/18","Oklahoma","400987344"
"1/31/18","Missouri","400987352"
"2/3/18","Florida","400987359"
"2/6/18","Mississippi State","400987363"
"2/10/18","Tennessee","400987367"
"2/13/18","LSU","400987377"
"2/17/18","Kentucky","400987386"
"2/21/18","Auburn","400987394"
"2/24/18","Arkansas","400987400"
"2/27/18","Florida","400987404"
"3/3/18","Texas A&M","400987414"
"3/8/18","Texas A&M","401020002"
"3/9/18","Auburn","401020006"
"3/10/18","Kentucky","401020010"
"3/15/18","Virginia Tech","401025832"
"3/17/18","Villanova","401025862"
