"date","opponent","game_id"
"11/10/17","Southern Utah","400988191"
"11/13/17","Wyoming","400988203"
"11/18/17","Long Beach State","400988218"
"11/23/17","St. John's","400988225"
"11/24/17","Long Beach State","400999687"
"11/26/17","Marist","400999693"
"12/2/17","Loyola Marymount","400986909"
"12/5/17","Eastern Kentucky","400988248"
"12/9/17","Arkansas-Pine Bluff","400988259"
"12/12/17","Jacksonville State","400988264"
"12/16/17","Saint Louis","400988272"
"12/21/17","Kent State","400988283"
"12/29/17","Colorado","400988290"
"12/31/17","Utah","400988294"
"1/5/18","Oregon","400988302"
"1/11/18","Arizona","400988310"
"1/13/18","Arizona State","400988316"
"1/18/18","UCLA","400988325"
"1/20/18","USC","400988328"
"1/27/18","Oregon","400988337"
"2/1/18","Stanford","400988345"
"2/3/18","California","400988349"
"2/8/18","Washington State","400988356"
"2/10/18","Washington","400988360"
"2/15/18","UCLA","400988368"
"2/17/18","USC","400988372"
"2/22/18","Arizona","400988375"
"2/24/18","Arizona State","400988384"
"3/1/18","Washington","400988389"
"3/3/18","Washington State","400988392"
"3/7/18","Washington","401020045"
"3/8/18","USC","401020049"
