"date","opponent","game_id"
"11/10/17","Arizona","400988189"
"11/13/17","Embry-Riddle AZ","401000766"
"11/17/17","Arizona State","400988215"
"11/20/17","Kansas State","400989197"
"11/23/17","Hampton","400991242"
"11/24/17","UC Irvine","401002175"
"11/30/17","Santa Clara","400987087"
"12/2/17","CSU Bakersfield","400990613"
"12/6/17","San Diego Christian","400991254"
"12/9/17","San Diego","400986998"
"12/14/17","South Dakota","400989346"
"12/18/17","South Florida","400988018"
"12/20/17","Jacksonville","400991263"
"12/28/17","Montana","400991267"
"12/30/17","Montana State","400991270"
"1/4/18","Weber State","400991280"
"1/6/18","Idaho State","400991287"
"1/13/18","Southern Utah","400991296"
"1/18/18","Eastern Washington","400991298"
"1/20/18","Idaho","400991304"
"1/25/18","Montana State","400991308"
"1/27/18","Montana","400991313"
"2/1/18","Idaho State","400991323"
"2/3/18","Weber State","400991328"
"2/10/18","Southern Utah","400991337"
"2/15/18","Northern Colorado","400991345"
"2/17/18","North Dakota","400991348"
"2/22/18","Sacramento State","400991354"
"2/24/18","Portland St","400991360"
"3/1/18","Idaho","400991364"
"3/3/18","Eastern Washington","400991371"
"3/6/18","Northern Colorado","401020739"
