"date","opponent","game_id"
"11/10/17","Texas-Tyler","400992537"
"11/13/17","Southeast Missouri State","400990880"
"11/18/17","Montana State","400991238"
"11/21/17","George Mason","400989881"
"11/22/17","Evansville","401001951"
"11/29/17","Alabama","400987208"
"12/2/17","Miles","400992561"
"12/6/17","Stephen F. Austin","400988959"
"12/9/17","Jackson State","400992564"
"12/12/17","Louisiana","400990404"
"12/16/17","Texas","400989260"
"12/21/17","Alabama State","400992845"
"12/22/17","Fort Wayne","401005577"
"12/28/17","Western Kentucky","400992577"
"12/30/17","Marshall","400992584"
"1/4/18","UT San Antonio","400992587"
"1/6/18","UTEP","400992595"
"1/11/18","Middle Tennessee","400992600"
"1/13/18","UAB","400992611"
"1/18/18","North Texas","400992613"
"1/20/18","Rice","400992620"
"1/27/18","Southern Miss","400992631"
"2/1/18","Florida Atlantic","400992636"
"2/3/18","Florida Intl","400992646"
"2/8/18","Charlotte","400992649"
"2/10/18","Old Dominion","400992656"
"2/15/18","UAB","400992664"
"2/17/18","Middle Tennessee","400992671"
"2/22/18","UTEP","400992676"
"2/24/18","UT San Antonio","400992686"
"3/3/18","Southern Miss","400992693"
"3/7/18","North Texas","401020708"
"3/8/18","Old Dominion","401020712"
