"date","opponent","game_id"
"11/10/17","St. Francis ILL","400990525"
"11/14/17","Green Bay","400990116"
"11/16/17","St. Francis ILL","401000937"
"11/20/17","Pennsylvania","400990129"
"11/21/17","Florida Atlantic","401001788"
"11/22/17","Manhattan","401001952"
"11/26/17","Rockford University","400990135"
"11/29/17","Milwaukee","400990142"
"12/2/17","Chicago State","400990150"
"12/4/17","Iowa State","400989154"
"12/9/17","Central Connecticut","400990164"
"12/18/17","Marquette","400988531"
"12/21/17","UIC","400990179"
"12/29/17","Iowa","400986468"
"1/2/18","Kent State","400990197"
"1/6/18","Ohio","400990201"
"1/9/18","Bowling Green","400990205"
"1/13/18","Eastern Michigan","400990214"
"1/16/18","Buffalo","400990218"
"1/20/18","Akron","400990223"
"1/23/18","Bowling Green","400990232"
"1/27/18","Western Michigan","400990237"
"1/30/18","Central Michigan","400990239"
"2/3/18","Miami OH","400990345"
"2/6/18","Toledo","400990252"
"2/10/18","Buffalo","400990257"
"2/13/18","Central Michigan","400990263"
"2/17/18","Western Michigan","400990268"
"2/20/18","Ball State","400990273"
"2/24/18","Eastern Michigan","400990277"
"2/27/18","Toledo","400990285"
"3/2/18","Ball State","400990290"
"3/5/18","Kent State","401020532"
