"date","opponent","game_id"
"11/10/17","Lamar","400987926"
"11/13/17","Oral Roberts","400987939"
"11/16/17","Western Michigan","400987949"
"11/17/17","Iowa State","400999671"
"11/19/17","Illinois State","400999674"
"11/25/17","Central Arkansas","400987968"
"11/28/17","UT San Antonio","400987975"
"12/2/17","Illinois State","400987990"
"12/9/17","Kansas State","400988002"
"12/14/17","Prairie View A&M","400988011"
"12/16/17","Manhattan","400988015"
"12/19/17","Oklahoma State","400988025"
"12/28/17","East Carolina","400988037"
"12/31/17","Tulane","400988042"
"1/3/18","UConn","400988047"
"1/6/18","Memphis","400988053"
"1/11/18","Houston","400988060"
"1/13/18","Wichita State","400988065"
"1/17/18","Temple","400988069"
"1/20/18","Memphis","400988078"
"1/28/18","Wichita State","400988087"
"2/1/18","SMU","400988094"
"2/4/18","South Florida","400988099"
"2/8/18","Tulane","400988104"
"2/15/18","UConn","400988115"
"2/18/18","South Florida","400988120"
"2/21/18","UCF","400988125"
"2/25/18","Cincinnati","400988130"
"3/1/18","East Carolina","400988137"
"3/4/18","Temple","400988142"
"3/9/18","Memphis","401019979"
