"date","opponent","game_id"
"11/10/17","Seattle","400989949"
"11/13/17","Rockhurst","400989950"
"11/16/17","Virginia Tech","400986062"
"11/17/17","Providence","400999767"
"11/22/17","Detroit Mercy","400989951"
"11/28/17","Western Michigan","400989952"
"12/2/17","Butler","400988506"
"12/6/17","Southern Illinois","400989642"
"12/9/17","Houston","400988004"
"12/12/17","Murray State","400989953"
"12/16/17","Oregon State","400988272"
"12/19/17","Campbell","400989954"
"12/22/17","Southeast Missouri State","400989955"
"12/30/17","La Salle","400989956"
"1/3/18","Davidson","400989783"
"1/6/18","Richmond","400989957"
"1/9/18","Rhode Island","400989958"
"1/13/18","George Mason","400989890"
"1/17/18","Duquesne","400989847"
"1/20/18","Massachusetts","400989959"
"1/23/18","VCU","400989926"
"1/27/18","Dayton","400989826"
"1/31/18","Saint Joseph's","400989960"
"2/3/18","Fordham","400989872"
"2/7/18","St. Bonaventure","400989944"
"2/10/18","La Salle","400989961"
"2/17/18","Richmond","400989962"
"2/20/18","Dayton","400989832"
"2/24/18","George Washington","400989916"
"2/28/18","Duquesne","400989856"
"3/3/18","St. Bonaventure","400989948"
"3/8/18","George Washington","401020077"
"3/9/18","Davidson","401020081"
