"date","opponent","game_id"
"11/11/17","Buffalo","400990109"
"11/14/17","Air Force","400991063"
"11/18/17","Youngstown State","400991069"
"11/21/17","Tennessee State","400990900"
"11/24/17","Texas State","400990378"
"11/25/17","Arkansas-Pine Bluff","400991079"
"11/26/17","Pacific","400986933"
"12/2/17","Dartmouth","400991087"
"12/6/17","St. Bonaventure","400989936"
"12/9/17","Evansville","400989649"
"12/16/17","Albany","400989996"
"12/19/17","Elon","400991213"
"12/22/17","Robert Morris","400990777"
"12/29/17","Rider","400991118"
"12/31/17","Iona","400991122"
"1/5/18","Quinnipiac","400991129"
"1/7/18","Siena","400991134"
"1/12/18","Saint Peter's","400991139"
"1/14/18","Monmouth","400991144"
"1/19/18","Manhattan","400991150"
"1/21/18","Iona","400991154"
"1/27/18","Niagara","400991164"
"2/2/18","Marist","400991172"
"2/4/18","Saint Peter's","400991176"
"2/8/18","Siena","400991183"
"2/10/18","Quinnipiac","400991188"
"2/12/18","Fairfield","400991189"
"2/16/18","Monmouth","400991196"
"2/18/18","Rider","400991201"
"2/21/18","Niagara","400991203"
"2/25/18","Marist","400991209"
"3/2/18","Quinnipiac","401020179"
"3/14/18","Jacksonville State","401025905"
