"date","opponent","game_id"
"11/10/17","Bucknell","400991054"
"11/12/17","Seton Hall","400988417"
"11/14/17","Lehigh","400991061"
"11/19/17","Virginia","400986071"
"11/22/17","UNC Asheville","400991072"
"11/25/17","Pennsylvania","400991078"
"11/27/17","Albany","400989991"
"12/2/17","UConn","400987985"
"12/6/17","Hofstra","400991093"
"12/9/17","Kentucky","400987236"
"12/12/17","Princeton","400991100"
"12/22/17","Yale","400991111"
"12/28/17","Quinnipiac","400991115"
"12/31/17","Saint Peter's","400991120"
"1/5/18","Manhattan","400991127"
"1/12/18","Niagara","400991138"
"1/14/18","Canisius","400991144"
"1/19/18","Iona","400991149"
"1/25/18","Siena","400991159"
"1/27/18","Marist","400991162"
"1/29/18","Rider","400991166"
"2/2/18","Fairfield","400991169"
"2/4/18","Niagara","400991175"
"2/8/18","Iona","400991180"
"2/10/18","Manhattan","400991186"
"2/13/18","Saint Peter's","400991191"
"2/16/18","Canisius","400991196"
"2/18/18","Siena","400991199"
"2/22/18","Rider","400991204"
"2/24/18","Fairfield","400991208"
"3/1/18","Saint Peter's","401020175"
