"date","opponent","game_id"
"11/12/17","East Central","400992542"
"11/15/17","Texas State","400990365"
"11/17/17","Coastal Carolina","400990369"
"11/18/17","Bradley","401001058"
"11/19/17","James Madison","401001171"
"11/24/17","Texas A&M-CC","400988925"
"11/28/17","Tulsa","400987975"
"11/30/17","Ottawa University Arizona","400992560"
"12/2/17","Utah Valley","400990612"
"12/4/17","Oklahoma","400989216"
"12/9/17","Houston Baptist","400988965"
"12/16/17","Bethany College","400992570"
"12/20/17","Nebraska","400986450"
"12/28/17","Rice","400992578"
"12/30/17","North Texas","400992582"
"1/4/18","Louisiana Tech","400992587"
"1/6/18","Southern Miss","400992593"
"1/11/18","Florida Intl","400992601"
"1/13/18","Florida Atlantic","400992610"
"1/20/18","UTEP","400992622"
"1/25/18","Middle Tennessee","400992627"
"1/27/18","UAB","400992632"
"2/1/18","Marshall","400992641"
"2/3/18","Western Kentucky","400992647"
"2/10/18","UTEP","400992657"
"2/15/18","Old Dominion","400992665"
"2/17/18","Charlotte","400992674"
"2/22/18","Southern Miss","400992677"
"2/24/18","Louisiana Tech","400992686"
"3/1/18","North Texas","400992689"
"3/3/18","Rice","400992694"
"3/7/18","UTEP","401020707"
"3/8/18","Marshall","401020711"
"3/14/18","Lamar","401025896"
"3/22/18","Sam Houston State","401026678"
