"date","opponent","game_id"
"11/10/17","Fort Wayne","400989282"
"11/13/17","New Orleans","400988889"
"11/18/17","Toledo","400990126"
"11/20/17","Syracuse","400986077"
"11/24/17","Kansas","400989177"
"11/27/17","Oral Roberts","400989314"
"11/30/17","Texas Southern","400992166"
"12/2/17","Western Michigan","400990151"
"12/6/17","Eastern Michigan","400990153"
"12/9/17","Chicago State","400990621"
"12/16/17","Michigan State","400986438"
"12/20/17","Towson","400991505"
"12/22/17","Eastern Michigan","400990182"
"12/28/17","Milwaukee","400992156"
"12/30/17","Green Bay","400992125"
"1/5/18","Northern Kentucky","400992167"
"1/7/18","Wright State","400992168"
"1/10/18","Youngstown State","400992169"
"1/12/18","Cleveland State","400992089"
"1/15/18","UIC","400992170"
"1/20/18","Detroit Mercy","400992111"
"1/26/18","Northern Kentucky","400992171"
"1/28/18","Wright State","400992172"
"2/2/18","UIC","400992173"
"2/4/18","IUPUI","400992147"
"2/9/18","Detroit Mercy","400992116"
"2/14/18","Youngstown State","400992174"
"2/16/18","Cleveland State","400992100"
"2/19/18","IUPUI","400992150"
"2/22/18","Green Bay","400992138"
"2/24/18","Milwaukee","400992165"
"3/4/18","IUPUI","401020090"
"3/5/18","Cleveland State","401020091"
