"date","opponent","game_id"
"11/10/17","Hawai'i","400992480"
"11/12/17","Troy","400990360"
"11/13/17","North Dakota","400992405"
"11/18/17","SMU","400987954"
"11/20/17","Air Force","400991683"
"11/22/17","Texas State","400990377"
"11/24/17","Pacific","400986931"
"11/25/17","Canisius","400991079"
"12/2/17","Santa Clara","400987088"
"12/9/17","Oregon State","400988259"
"12/13/17","Fresno State","400991747"
"12/16/17","Weber State","400991260"
"12/19/17","Cincinnati","400988021"
"12/22/17","Tenn-Martin","400990941"
"1/1/18","Mississippi Valley State","400992895"
"1/6/18","Alabama A&M","400992828"
"1/8/18","Alabama State","400992849"
"1/13/18","Southern","400992918"
"1/15/18","Alcorn State","400992871"
"1/20/18","Prairie View A&M","400992909"
"1/22/18","Texas Southern","400992924"
"1/27/18","Grambling","400992885"
"1/29/18","Jackson State","400992950"
"2/3/18","Alabama A&M","400992835"
"2/5/18","Alabama State","400992855"
"2/10/18","Southern","400992920"
"2/12/18","Alcorn State","400992876"
"2/17/18","Prairie View A&M","400992912"
"2/19/18","Texas Southern","400992926"
"2/24/18","Grambling","400992891"
"2/26/18","Jackson State","400992952"
"3/3/18","Mississippi Valley State","400992904"
"3/6/18","Mississippi Valley State","401022711"
"3/9/18","Southern","401022956"
"3/10/18","Texas Southern","401025311"
