"date","opponent","game_id"
"11/10/17","Davidson","400989776"
"11/12/17","NC State","400986051"
"11/15/17","Columbia Internatl","400992289"
"11/18/17","South Carolina Upstate","400991942"
"11/20/17","Toccoa Falls","400992290"
"11/25/17","Illinois State","400989619"
"11/28/17","VMI","400988691"
"12/12/17","South Carolina State","400992291"
"12/15/17","Eastern Kentucky","400992198"
"12/18/17","Florida State","400986149"
"12/21/17","Johnson & Wales NC","400992292"
"12/30/17","Longwood","400992293"
"1/2/18","Liberty","400992294"
"1/6/18","High Point","400992295"
"1/9/18","Radford","400992296"
"1/12/18","Winthrop","400992297"
"1/15/18","UNC Asheville","400992298"
"1/18/18","Campbell","400992277"
"1/21/18","Gardner-Webb","400992299"
"1/24/18","Presbyterian","400992300"
"1/27/18","Radford","400992301"
"2/1/18","High Point","400992302"
"2/3/18","Gardner-Webb","400992303"
"2/7/18","Liberty","400992304"
"2/10/18","Presbyterian","400992305"
"2/15/18","Longwood","400992306"
"2/18/18","UNC Asheville","400992307"
"2/22/18","Campbell","400992287"
"2/24/18","Winthrop","400992308"
"2/27/18","Presbyterian","401020691"
"3/1/18","UNC Asheville","401020694"
