"date","opponent","game_id"
"11/13/17","Northern Colorado","400991229"
"11/15/17","Pacific","400986928"
"11/18/17","Utah Valley","400990593"
"11/21/17","Sacramento State","400992507"
"11/26/17","Washington","400988232"
"11/29/17","Northern Colorado","400991247"
"12/2/17","Washington State","400988240"
"12/6/17","Pacific","400986936"
"12/9/17","William Jessup","400992508"
"12/15/17","San Francisco","400992509"
"12/19/17","Nevada","400991766"
"12/22/17","Lamar","400988991"
"12/23/17","Radford","401005787"
"12/30/17","Holy Names","400992510"
"1/4/18","UC Irvine","400992511"
"1/11/18","UC Riverside","400992512"
"1/13/18","CS Fullerton","400992450"
"1/17/18","Long Beach State","400992500"
"1/20/18","Hawai'i","400992489"
"1/25/18","CS Northridge","400992472"
"1/27/18","Cal Poly","400992435"
"2/1/18","CS Northridge","400992474"
"2/3/18","Long Beach State","400992502"
"2/8/18","UC Santa Barbara","400992514"
"2/10/18","CS Fullerton","400992456"
"2/15/18","Cal Poly","400992440"
"2/17/18","UC Santa Barbara","400992515"
"2/24/18","UC Riverside","400992516"
"3/1/18","Hawai'i","400992495"
"3/3/18","UC Irvine","400992517"
"3/8/18","UC Riverside","401020742"
"3/9/18","CS Fullerton","401020746"
"3/14/18","Utah","401022795"
