"date","opponent","game_id"
"11/10/17","North Carolina","400986021"
"11/13/17","Alcorn State","400989560"
"11/15/17","Wartburg","400989564"
"11/18/17","Chicago State","400989609"
"11/22/17","SMU","400987963"
"11/23/17","NC State","401000101"
"11/24/17","Villanova","401002169"
"11/29/17","UNLV","400989633"
"12/7/17","UT Arlington","400989643"
"12/10/17","Dubuque","400989651"
"12/16/17","Iowa State","400989156"
"12/22/17","Xavier","400988544"
"12/28/17","Southern Illinois","400989671"
"12/31/17","Bradley","400989678"
"1/4/18","Missouri State","400989683"
"1/7/18","Loyola Chi","400989688"
"1/10/18","Indiana State","400989692"
"1/13/18","Valparaiso","400989696"
"1/16/18","Drake","400989699"
"1/21/18","Southern Illinois","400989707"
"1/24/18","Illinois State","400989710"
"1/28/18","Loyola Chi","400989718"
"1/31/18","Evansville","400989723"
"2/3/18","Indiana State","400989727"
"2/7/18","Bradley","400989731"
"2/10/18","Drake","400989736"
"2/13/18","Evansville","400989739"
"2/17/18","Illinois State","400989744"
"2/20/18","Valparaiso","400989749"
"2/24/18","Missouri State","400989756"
"3/1/18","Evansville","401020132"
"3/2/18","Loyola Chi","401020134"
