"date","opponent","game_id"
"11/10/17","Kennesaw State","400988409"
"11/12/17","Princeton","400988418"
"11/15/17","Maryland","400986350"
"11/18/17","Furman","400988487"
"11/23/17","Texas","400988496"
"11/24/17","Portland St","400999721"
"11/26/17","Ohio State","401000999"
"12/2/17","Saint Louis","400988506"
"12/5/17","Utah","400988247"
"12/9/17","Youngstown State","400988519"
"12/16/17","Purdue","400986441"
"12/19/17","Morehead State","400988534"
"12/21/17","Western Illinois","400988539"
"12/27/17","Georgetown","400988547"
"12/30/17","Villanova","400988553"
"1/2/18","Xavier","400988557"
"1/6/18","Seton Hall","400988564"
"1/9/18","Creighton","400988567"
"1/12/18","Marquette","400988570"
"1/15/18","Providence","400988575"
"1/20/18","DePaul","400988581"
"1/27/18","St. John's","400988588"
"1/31/18","Marquette","400988594"
"2/3/18","DePaul","400988596"
"2/6/18","Xavier","400988600"
"2/10/18","Villanova","400988606"
"2/13/18","Georgetown","400988610"
"2/17/18","Providence","400988615"
"2/20/18","Creighton","400988619"
"2/28/18","St. John's","400988632"
"3/3/18","Seton Hall","400988636"
"3/8/18","Seton Hall","401020068"
"3/9/18","Villanova","401020070"
"3/16/18","Arkansas","401025827"
"3/18/18","Purdue","401025864"
