"date","opponent","game_id"
"11/12/17","Stanford","400986927"
"11/15/17","UC Davis","400986928"
"11/18/17","Nevada","400986929"
"11/21/17","Air Force","400986930"
"11/24/17","Arkansas-Pine Bluff","400986931"
"11/25/17","Texas State","400986932"
"11/26/17","Canisius","400986933"
"11/30/17","UC Riverside","400986934"
"12/3/17","Arkansas-Fort Smith","400986935"
"12/6/17","UC Davis","400986936"
"12/9/17","Wyoming","400986937"
"12/16/17","UNLV","400986938"
"12/22/17","Arizona State","400986939"
"12/28/17","Gonzaga","400986887"
"12/30/17","Loyola Marymount","400986914"
"1/4/18","Saint Mary's","400986940"
"1/6/18","BYU","400986862"
"1/11/18","San Diego","400986941"
"1/13/18","Portland","400986942"
"1/18/18","Pepperdine","400986943"
"1/20/18","Saint Mary's","400986944"
"1/25/18","San Francisco","400986945"
"1/27/18","BYU","400986868"
"2/1/18","Santa Clara","400986946"
"2/3/18","Pepperdine","400986947"
"2/8/18","Gonzaga","400986898"
"2/10/18","Portland","400986948"
"2/15/18","San Diego","400986949"
"2/17/18","Santa Clara","400986950"
"2/22/18","San Francisco","400986951"
"2/24/18","Loyola Marymount","400986926"
"3/3/18","San Francisco","401020613"
