"date","opponent","game_id"
"11/10/17","Spring Arbor","400990106"
"11/12/17","Michigan-Dearborn","400990113"
"11/16/17","Arkansas State","400990118"
"11/18/17","Howard","400990123"
"11/24/17","Indiana","400986385"
"11/26/17","South Florida","400987972"
"11/29/17","North Florida","400990140"
"12/6/17","Oakland","400990153"
"12/9/17","Central State OH","400990159"
"12/16/17","Long Beach State","400990169"
"12/22/17","Oakland","400990182"
"12/27/17","Syracuse","400986167"
"12/29/17","Rochester College","400990186"
"1/2/18","Ball State","400990193"
"1/6/18","Bowling Green","400990199"
"1/9/18","Central Michigan","400990207"
"1/13/18","Northern Illinois","400990214"
"1/16/18","Akron","400990215"
"1/20/18","Ohio","400990222"
"1/23/18","Buffalo","400990228"
"1/27/18","Miami OH","400990332"
"1/30/18","Western Michigan","400990240"
"2/3/18","Ball State","400990245"
"2/6/18","Kent State","400990253"
"2/10/18","Bowling Green","400990256"
"2/13/18","Miami OH","400990333"
"2/17/18","Central Michigan","400990267"
"2/20/18","Toledo","400990272"
"2/24/18","Northern Illinois","400990277"
"2/27/18","Western Michigan","400990284"
"3/2/18","Toledo","400990287"
"3/8/18","Akron","401020526"
"3/9/18","Toledo","401020528"
"3/14/18","Niagara","401025895"
"3/19/18","Sam Houston State","401026676"
