"date","opponent","game_id"
"11/10/17","Army","400991450"
"11/13/17","Kennesaw State","400991451"
"11/16/17","Dayton","400989812"
"11/17/17","Clemson","400999663"
"11/19/17","Auburn","400999667"
"11/25/17","Siena","400991077"
"11/30/17","Molloy","400991452"
"12/6/17","Monmouth","400991093"
"12/9/17","Rider","400991098"
"12/12/17","Stony Brook","400991453"
"12/20/17","Manhattan","400991107"
"12/22/17","Villanova","400988543"
"12/30/17","William & Mary","400991454"
"1/2/18","Northeastern","400991455"
"1/5/18","James Madison","400991456"
"1/7/18","Elon","400991440"
"1/11/18","Towson","400991457"
"1/13/18","Drexel","400991421"
"1/18/18","Delaware","400991403"
"1/20/18","Charleston","400990580"
"1/25/18","Northeastern","400991458"
"1/27/18","Delaware","400991405"
"2/1/18","UNC Wilmington","400991459"
"2/3/18","Charleston","400990584"
"2/8/18","Elon","400991446"
"2/10/18","UNC Wilmington","400991460"
"2/15/18","William & Mary","400991461"
"2/17/18","Drexel","400991430"
"2/22/18","James Madison","400991462"
"2/24/18","Towson","400991463"
"3/4/18","UNC Wilmington","401020171"
