"date","opponent","game_id"
"11/10/17","Cal Poly","400988187"
"11/12/17","Pacific","400986927"
"11/14/17","Eastern Washington","400988207"
"11/17/17","Northeastern","400988214"
"11/20/17","North Carolina","400986076"
"11/23/17","Florida","400987196"
"11/24/17","Ohio State","400999723"
"11/26/17","Portland St","401001000"
"11/29/17","Montana","400988236"
"12/3/17","Long Beach State","400988244"
"12/15/17","Denver","400988267"
"12/17/17","San Francisco","400987055"
"12/21/17","Kansas","400988284"
"12/30/17","California","400988293"
"1/4/18","UCLA","400988300"
"1/7/18","USC","400988307"
"1/11/18","Washington State","400988309"
"1/13/18","Washington","400988317"
"1/17/18","Arizona State","400988321"
"1/20/18","Arizona","400988326"
"1/24/18","USC","400988332"
"1/27/18","UCLA","400988339"
"2/1/18","Oregon State","400988345"
"2/3/18","Oregon","400988348"
"2/8/18","Utah","400988353"
"2/11/18","Colorado","400988362"
"2/18/18","California","400988373"
"2/22/18","Washington","400988376"
"2/24/18","Washington State","400988383"
"3/1/18","Arizona","400988388"
"3/3/18","Arizona State","400988393"
"3/7/18","California","401020044"
"3/8/18","UCLA","401020048"
"3/14/18","BYU","401022796"
"3/19/18","Oklahoma State","401022807"
