"date","opponent","game_id"
"11/12/17","Jacksonville","400988416"
"11/15/17","Mt. St. Mary's","400988424"
"11/18/17","Maryland-Eastern Shore","400988486"
"11/25/17","Richmond","400988498"
"11/28/17","Maine","400988501"
"12/3/17","Coppin State","400988511"
"12/7/17","Howard","400988518"
"12/9/17","North Carolina A&T","400988520"
"12/16/17","Syracuse","400986140"
"12/20/17","North Texas","400988536"
"12/23/17","Alabama A&M","400988545"
"12/27/17","Butler","400988547"
"12/30/17","Marquette","400988554"
"1/2/18","DePaul","400988558"
"1/6/18","Creighton","400988561"
"1/9/18","St. John's","400988566"
"1/13/18","Seton Hall","400988572"
"1/17/18","Villanova","400988577"
"1/20/18","St. John's","400988580"
"1/24/18","DePaul","400988587"
"1/27/18","Creighton","400988589"
"2/3/18","Xavier","400988598"
"2/6/18","Providence","400988601"
"2/10/18","Seton Hall","400988608"
"2/13/18","Butler","400988610"
"2/21/18","Xavier","400988620"
"2/24/18","Providence","400988625"
"2/26/18","Marquette","400988628"
"3/3/18","Villanova","400988637"
"3/7/18","St. John's","401020063"
