"date","opponent","game_id"
"11/10/17","Boston University","400991487"
"11/12/17","Wentworth","400991488"
"11/17/17","Stanford","400988214"
"11/19/17","Ohio State","400986369"
"11/24/17","Utah State","400991489"
"11/25/17","Furman","400988683"
"11/30/17","Harvard","400991490"
"12/2/17","Cornell","400991491"
"12/5/17","Bucknell","400991492"
"12/9/17","Vermont","400991493"
"12/18/17","Kent State","400990173"
"12/20/17","St. Bonaventure","400989939"
"12/30/17","James Madison","400991470"
"1/2/18","Hofstra","400991455"
"1/5/18","Elon","400991439"
"1/7/18","James Madison","400991472"
"1/11/18","Charleston","400990577"
"1/13/18","UNC Wilmington","400991482"
"1/18/18","William & Mary","400991494"
"1/20/18","Delaware","400991404"
"1/25/18","Hofstra","400991458"
"1/27/18","Drexel","400991425"
"2/1/18","Charleston","400990583"
"2/3/18","UNC Wilmington","400991485"
"2/8/18","Delaware","400991408"
"2/10/18","Towson","400991495"
"2/15/18","Drexel","400991429"
"2/17/18","William & Mary","400991496"
"2/22/18","Towson","400991497"
"2/24/18","Elon","400991449"
"3/4/18","Delaware","401020170"
"3/5/18","UNC Wilmington","401020173"
"3/6/18","Charleston","401020174"
